gt,pred
1.0,0.93338436
1.0,0.9778596
1.0,0.90569514
1.0,0.97693175
0.0,0.00023863156
0.0,0.00065881136
1.0,0.94459754
0.0,1.2950563e-08
1.0,0.9799448
1.0,0.9738516
0.0,0.0005477922
0.0,0.00057126017
0.0,0.19661953
1.0,0.9731907
0.0,0.0
1.0,0.5952062
1.0,0.957311
1.0,0.8663248
0.0,3.8721982e-08
0.0,2.284815e-10
1.0,0.9711803
1.0,0.95956355
0.0,9.415936e-05
1.0,0.9527631
0.0,0.00075433776
1.0,0.97032344
1.0,0.9786276
0.0,0.010777387
0.0,1.9827172e-07
1.0,0.9562793
1.0,0.83978456
0.0,1.8505157e-09
0.0,0.0018551304
0.0,0.0008390741
1.0,0.9749142
1.0,0.91539574
0.0,1.626271e-08
1.0,0.97265154
0.0,0.00022599135
0.0,1.6663369e-06
0.0,6.2590356e-05
0.0,0.37969714
1.0,0.88225013
0.0,4.4958295e-05
0.0,0.4192912
0.0,1.23254065e-08
0.0,0.00073458726
0.0,0.036957506
0.0,9.840656e-14
0.0,2.3616431e-08
0.0,1.6582791e-09
1.0,0.9759414
0.0,0.0009810957
0.0,0.0008315702
0.0,1.9770985e-09
1.0,0.9781051
1.0,0.96795636
1.0,0.970699
0.0,0.0024300595
0.0,0.012035804
0.0,0.020755686
0.0,0.010486097
1.0,0.911896
1.0,0.9760867
1.0,0.97555035
1.0,0.5787363
1.0,0.9036735
0.0,0.3159125
0.0,0.44084248
1.0,0.9835164
0.0,0.0016421989
0.0,0.0002069303
0.0,0.0015530348
0.0,7.8909485e-05
0.0,2.9461753e-05
0.0,0.55995476
0.0,0.0005900706
0.0,0.00056115375
0.0,0.011861441
0.0,0.019525565
0.0,0.03761193
0.0,0.0076655806
0.0,0.000121877994
0.0,0.00029058638
0.0,0.0005806067
0.0,0.0006696051
0.0,5.893526e-09
0.0,7.877939e-06
1.0,0.44717282
1.0,0.92387533
0.0,0.96582085
0.0,0.015014946
0.0,0.00035270228
0.0,3.8677443e-17
1.0,0.91278905
0.0,7.496755e-09
1.0,0.32280898
1.0,0.48983303
1.0,0.9030276
0.0,0.0005126897
0.0,4.596852e-05
1.0,0.97777885
1.0,0.62991166
0.0,1.226986e-05
0.0,0.0012186435
0.0,3.3290937e-05
0.0,0.00036107883
0.0,2.7479293e-05
1.0,0.0013823931
0.0,9.035213e-05
0.0,6.819933e-11
1.0,0.98343974
0.0,7.106152e-07
0.0,0.15416043
0.0,1.4547557e-05
0.0,2.7489943e-07
0.0,4.5547822e-05
0.0,1.5004658e-05
0.0,0.007007726
0.0,0.0009604486
0.0,0.00016174339
0.0,7.8586015e-07
0.0,0.016352065
0.0,0.002371225
1.0,0.98168176
0.0,0.00024418716
0.0,0.34437513
1.0,0.9781205
1.0,0.8349736
1.0,0.7718089
1.0,0.69006556
0.0,0.00014740224
1.0,0.94563264
0.0,0.015038412
1.0,0.9459451
1.0,0.9854253
1.0,0.976985
0.0,0.0018656355
0.0,0.0006685692
0.0,2.0359363e-09
0.0,0.00078730803
0.0,7.474766e-05
0.0,0.0038077158
0.0,2.95129e-05
1.0,0.9556777
0.0,0.23929787
1.0,0.9721264
1.0,0.9897816
0.0,0.00022701806
0.0,5.9155154e-05
0.0,0.0077271247
0.0,0.00011547309
1.0,0.40520903
1.0,0.96944964
1.0,0.98586816
0.0,0.0073518376
0.0,0.0006158952
1.0,0.9733184
0.0,3.8747363e-05
0.0,0.0005394868
0.0,5.174011e-05
1.0,0.90226114
0.0,8.271371e-08
0.0,4.8173288e-06
0.0,1.0224154e-05
0.0,2.402365e-06
0.0,2.2400799e-10
0.0,3.534045e-12
1.0,0.80664873
1.0,0.88732976
0.0,1.1675776e-05
0.0,0.00010418789
0.0,1.7166e-05
0.0,0.0038985724
0.0,0.0006460001
0.0,0.007789037
0.0,0.0019748171
0.0,0.00013744662
0.0,0.0024427476
1.0,0.96101505
0.0,1.6277735e-15
1.0,0.60556746
0.0,0.0055357027
0.0,0.21069188
0.0,0.68386143
0.0,0.0033727074
1.0,0.92368186
0.0,4.6370074e-11
0.0,1.2811646e-09
0.0,4.388933e-11
0.0,0.0037878875
0.0,0.00019290189
0.0,0.0007174074
1.0,0.9678981
0.0,3.5711415e-05
1.0,0.63242173
1.0,0.8845601
1.0,0.97725064
0.0,0.019219508
0.0,0.9380934
1.0,0.97585094
1.0,0.9753422
1.0,0.9794463
0.0,1.2771815e-07
0.0,1.9628944e-05
0.0,8.590201e-06
0.0,2.2175389e-08
1.0,0.9817364
0.0,0.0003437395
0.0,5.652709e-05
1.0,0.96562284
1.0,0.983345
0.0,0.9359261
0.0,0.002744432
0.0,7.003793e-10
1.0,0.90234035
1.0,0.016921218
1.0,0.9785655
0.0,1.166948e-12
1.0,0.97110087
0.0,4.1198175e-05
1.0,0.96095127
1.0,0.9698369
0.0,0.00016506907
0.0,0.00021656904
0.0,2.7516136e-05
0.0,3.337995e-05
0.0,2.7726122e-05
1.0,0.9681696
0.0,0.00082697754
0.0,0.00028143454
0.0,1.5761785e-12
0.0,6.3626214e-16
0.0,8.327714e-06
0.0,0.009958275
0.0,0.004890311
0.0,0.0090643065
0.0,0.0062685898
0.0,0.000445169
1.0,0.9678137
0.0,1.018006e-05
0.0,3.6451693e-09
0.0,0.014029084
0.0,0.00023820784
0.0,0.0058988566
0.0,0.0034246936
1.0,0.98209375
0.0,0.00071465527
0.0,0.012790308
0.0,5.6114655e-05
1.0,0.947227
0.0,0.0041177846
0.0,0.20974095
0.0,0.00095118536
0.0,0.00013848116
0.0,1.147335e-05
1.0,0.97368115
1.0,0.89116126
0.0,0.0027282212
0.0,0.56281507
0.0,0.0006511245
1.0,0.984486
0.0,0.00048783293
1.0,0.9095049
0.0,0.0131429555
1.0,0.82746947
1.0,0.80663747
0.0,2.2610429e-08
0.0,0.00044955703
0.0,0.023904635
0.0,1.3543361e-05
0.0,2.0837948e-10
0.0,9.037024e-12
0.0,0.57905424
1.0,0.43446785
1.0,0.8642663
0.0,0.002451726
1.0,0.95819587
0.0,0.0012459293
0.0,0.0016978402
1.0,0.9411896
1.0,0.9846971
1.0,0.9876002
1.0,0.9854801
0.0,0.007395548
0.0,0.00029022337
0.0,0.002188391
1.0,0.9811276
1.0,0.9749825
0.0,0.012322617
1.0,0.84612113
0.0,3.1868532e-09
0.0,0.00032811597
1.0,0.9859973
0.0,0.00041351593
0.0,0.0026119866
0.0,0.00053410657
0.0,0.10715188
0.0,0.0018089468
0.0,0.0014800183
1.0,0.9522114
0.0,4.2189436e-05
0.0,2.8725236e-07
0.0,0.005427767
1.0,0.90855813
0.0,9.1569525e-08
1.0,0.9748964
0.0,2.9586377e-06
0.0,2.2854478e-13
0.0,0.0047502876
0.0,0.0007645889
1.0,0.96766716
1.0,0.84574574
